share,price,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,hpwt,air,mpdu,spaceu,tu,blp_1995_hpwt_2,blp_1995_hpwt_3,mpdu_2,mpdu_3,spaceu_2,spaceu_3,tu_2,tu_3,blp_1995_hpwt_blp_1995_air,mpdu_blp_1995_air,spaceu_blp_1995_air,tu_blp_1995_air,blp_1995_hpwt_mpdu,blp_1995_hpwt_spaceu,blp_1995_hpwt_tu,mpdu_spaceu,mpdu_tu,spaceu_tu
-5.392515506217266,5.160493827160494,28,16.996294887114164,0,6.976554160125589,23.31185,0,10.872330394594128,7.259319885700683,1.7624279464886428,0.4511882067595023,19.5774942225,16.567106755752874,0,0,0,0,0,0,4.308952016138874,14.220629436943451,0,5.816704963598902,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.41938490214352286,0,0.31598901098901105,0.561,0,0.17588369614593224,0.0737629666968029,0.09984905506581335,0.03155120415843366,0.3147210000000001,0.17655848100000004,0,0,0,0,0,0,0.13252102045205497,0.23527493010251635,0,0.17726983516483522,0,0
-5.5179518112714545,5.938271604938271,28,16.928448606461988,0,7.0350470957613815,23.17935,0,10.810819865251563,7.217416983123858,1.7959727727321457,0.4656663322168693,19.4112729725,16.410131786377875,0,0,0,0,0,0,4.31601291923133,14.11800954177715,0,5.81540127050628,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.48723118279569894,0,0.2574960753532182,0.6935,0,0.23739422548849579,0.11566586927362867,0.06630422882231024,0.01707307870106662,0.48094225,0.333533450375,0,0,0,0,0,0,0.12546011735959894,0.3378948252688172,0,0.17857352825745684,0,0
-5.164629498569473,6.609876543209876,28,16.963966393619057,0,7.05221350078493,23.10525,0,10.844169098940679,7.240912996288732,1.8045186511136881,0.4688583655977206,19.3030054625,16.291387824976876,0,0,0,0,0,0,4.332912905133601,14.109169164553755,0,5.809497743818682,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.4517133956386293,0,0.24032967032967031,0.7676000000000001,0,0.20404499179938082,0.09216985610875458,0.05775835044076801,0.013881045320215345,0.5892097600000001,0.4522774117760001,0,0,0,0,0,0,0.10856013145732771,0.34673520249221185,0,0.18447705494505495,0,0
-6.185726632856407,7.212345679012346,28,16.947030791196923,0,7.061114599686029,23.16785,0,10.828582207356703,7.230152590307678,1.8087178178809866,0.4703442855535045,19.395190222500002,16.393262611752874,0,0,0,0,0,0,4.333014268468295,14.12550682341313,0,5.830817655906594,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.46864899806076277,0,0.2314285714285714,0.705,0,0.21963188338335682,0.10293026208980846,0.053559183673469374,0.012395125364431483,0.49702499999999994,0.35040262499999997,0,0,0,0,0,0,0.10845876812263365,0.33039754363283774,0,0.16315714285714283,0,0
-5.99774110012387,8.434567901234567,28,16.713271532376954,0,7.063339874411303,23.08625,0,10.554836731405828,6.986530521443109,1.8097428503347965,0.4706984102688805,19.2734756625,16.256964698856876,0,0,0,0,0,0,4.280478748482248,13.903390032183582,0,5.813683485576924,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.702408256880734,0,0.2292032967032967,0.7866,0,0.49337735933423127,0.34655233095437693,0.05253415121965946,0.012041000649055464,0.61873956,0.48670053789599993,0,0,0,0,0,0,0.16099428810868033,0.5525143348623853,0,0.18029131318681318,0,0
-7.746832926444368,7.644444444444444,28,17.02714817082253,0,7.0900431711146,23.00485,0,10.897257272216219,7.274431355382596,1.8212707515544562,0.47443564529293597,19.1387912225,16.089693204752876,0,0,0,0,0,0,4.36279538385781,14.118658922244252,0,5.818204798763737,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.3885316184351554,0,0.20250000000000004,0.868,0,0.15095681852384116,0.05865149701489005,0.041006250000000015,0.008303765625000004,0.753424,0.653972032,0,0,0,0,0,0,0.07867765273311898,0.33724544480171487,0,0.17577000000000004,0,0
-7.092444366032083,7.982716049382716,28,17.02714817082253,0,7.0900431711146,23.00485,0,10.897257272216219,7.274431355382596,1.8212707515544562,0.47443564529293597,19.1387912225,16.089693204752876,0,0,0,0,0,0,4.36279538385781,14.118658922244252,0,5.818204798763737,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.3885316184351554,0,0.20250000000000004,0.868,0,0.15095681852384116,0.05865149701489005,0.041006250000000015,0.008303765625000004,0.753424,0.653972032,0,0,0,0,0,0,0.07867765273311898,0.33724544480171487,0,0.17577000000000004,0,0
-4.621503172051323,8.37283950617284,28,17.030041491385347,0,7.091632653061225,23.00485,0,10.899497193954183,7.275731921456124,1.8219119652899805,0.47462965057079687,19.1387912225,16.089693204752876,0,0,0,0,0,0,4.363994246384175,14.121170324492775,0,5.819584469093407,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.38563829787234044,0,0.2009105180533752,0.868,0,0.14871689678587596,0.05735093094136175,0.0403650362644756,0.00810976034713907,0.753424,0.653972032,0,0,0,0,0,0,0.07747879020675374,0.3347340425531915,0,0.17439032967032966,0,0
-6.043458896929422,10.207407407407407,28,16.784491670445806,0,7.083526295133439,23.00485,0,10.649815649410778,7.081618489677272,1.8185889471095318,0.473607870260163,19.1387912225,16.089693204752876,0,0,0,0,0,0,4.309544067840443,13.908033079917253,0,5.812548150412089,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.6311881188118812,0,0.2090168759811617,0.868,0,0.3983984413292814,0.2514643627202148,0.04368805444492433,0.00913154065777299,0.753424,0.653972032,0,0,0,0,0,0,0.13192896875048574,0.5478712871287129,0,0.18142664835164835,0,0
-7.807265312135099,13.661728395061727,28,16.57245680362371,0,7.0250333594976455,23.241500000000002,0,10.337189087238578,6.733530226084557,1.7907155022431176,0.463596007718133,19.4936124,16.4920073447675,0,0,0,0,0,0,4.215902614552897,13.923535535065954,0,5.825082479199373,0,0,63,29.509822988064688,0,17.858624411302984,42.4778,0,14.88634383513533,8.09614568850274,5.2633041384807315,1.6105857068578073,30.039068785,22.167183445646,0,0,0,0,0,0,8.178031777215272,20.577375103627418,0,11.596314120682889,0,0,0.8432229856339788,0,0.2675098116169545,0.63135,0,0.7110250035014812,0.5995526263129292,0.07156149931133847,0.019143403199802973,0.39860282249999995,0.25165789198537497,0,0,0,0,0,0,0.22557042203803157,0.5323688319800125,0,0.1688923195643642,0,0
-6.742930243403122,10.345679012345677,13,6.544924484898569,0,3.1600490580847724,10.1609,0,3.5328940673921223,2.057581714170345,0.7838767428751027,0.19880380773774053,8.100837135,6.5634870194015,0,0,0,0,0,0,1.6020175486774673,5.198874103376679,0,2.4319256971153846,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.6593143131143611,0,0.2183948194662481,0.9,0,0.43469536347746174,0.2866008749851402,0.047696297169695104,0.010416624209584084,0.81,0.7290000000000001,0,0,0,0,0,0,0.14399083038412427,0.593382881802925,0,0.1965553375196233,0,0
-8.90294934102412,11.572839506172839,13,6.4289552988229275,0,3.141611067503925,10.1609,0,3.3665249267532893,1.8781871971653008,0.775483260129994,0.19593653175517847,8.100837135,6.5634870194015,0,0,0,0,0,0,1.562395809365278,5.094501835908602,0,2.4153315055926217,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.7752834991900024,0,0.23683281004709578,0.9,0,0.6010645041162944,0.46599539199018436,0.05608977991480375,0.013283900192146125,0.81,0.7290000000000001,0,0,0,0,0,0,0.18361256969631357,0.6977551492710021,0,0.2131495290423862,0,0
-7.862778907765334,12.123456790123457,13,6.43145909789759,0,3.107914050235479,10.1609,0,3.3704009659592287,1.8826874663297206,0.758386652577421,0.18942133118392684,8.100837135,6.5634870194015,0,0,0,0,0,0,1.5369484202364325,5.096755255075798,0,2.3850041900510206,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.7727797001153403,0,0.2705298273155416,0.9,0,0.5971884649103552,0.4614951228257647,0.07318638746737675,0.01979910076339775,0.81,0.7290000000000001,0,0,0,0,0,0,0.20905995882515901,0.6955017301038062,0,0.24347684458398744,0,0
-7.63416784529297,4.925925925925926,13,6.709189293062435,0,3.045447409733124,10.5525,0,3.7225154185178537,2.2228588206645297,0.7206863924656025,0.17229556997528467,8.652366575,7.1610805866975005,0,0,0,0,0,0,1.5811586425180786,5.540573816862772,0,2.4591856303963895,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.49504950495049505,0,0.3329964678178964,0.5084,0,0.2450740123517302,0.12132376849095555,0.1108866475791953,0.036924861972039924,0.25847055999999996,0.13140643270399996,0,0,0,0,0,0,0.16484973654351306,0.2516831683168317,0,0.1692954042386185,0,0
-5.6419411024146084,6.049382716049382,13,6.7732043152543095,0,3.099966640502355,10.3714,0,3.781798705542592,2.2641003799628163,0.754023468490539,0.18762464152658684,8.435426885,6.9646916520265005,0,0,0,0,0,0,1.6259750872302703,5.495058709317535,0,2.436470979689953,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.4310344827586207,0,0.2784772370486656,0.6895,0,0.1857907253269917,0.08008220919266884,0.0775495715542587,0.021595790420737757,0.47541025,0.327795367375,0,0,0,0,0,0,0.1200332918313214,0.297198275862069,0,0.19201005494505494,0,0
-7.600390797803022,6.733333333333333,13,6.790331513244718,0,3.1420879120879124,10.3217,0,3.7962701904853904,2.273272307539511,0.7757088976347997,0.19601660863324094,8.364420495000001,6.888575839113501,0,0,0,0,0,0,1.648178923157987,5.486296720278942,0,2.4537667049646785,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.4139072847682119,0,0.2363559654631083,0.7392,0,0.1713192403841937,0.07091028161597421,0.05586414240999805,0.013203823314083662,0.5464166399999999,0.40391118028799994,0,0,0,0,0,0,0.09782945590360444,0.30596026490066225,0,0.17471432967032965,0,0
-6.1665089887519455,6.85679012345679,13,6.757397503714008,0,3.1478100470957617,10.2536,0,3.7679222885788484,2.254963064865326,0.7783810762943326,0.19695256559811752,8.259103845,6.766342734384501,0,0,0,0,0,0,1.6429516597518456,5.4315220082920845,0,2.4422903433084775,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.4468412942989214,0,0.23063383045525904,0.8073,0,0.1996671422907353,0.08921952429015906,0.05319196375046517,0.012267866349207068,0.65173329,0.5261442850170001,0,0,0,0,0,0,0.10305671930974594,0.36073497688751927,0,0.18619069132653063,0,0
-9.590597882386149,6.6839506172839505,13,6.753227911543257,0,3.1578237833594978,10.2678,0,3.7641786111554234,2.2524420950386785,0.7828998140837213,0.19848214025118666,8.281829525000001,6.793621083910501,0,0,0,0,0,0,1.64650631480725,5.434560251120506,0,2.4535072379317113,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.4510108864696734,0,0.22062009419152281,0.7931,0,0.20341081971416064,0.09174049411680651,0.0486732259610764,0.010738291696137948,0.62900761,0.49886593549100006,0,0,0,0,0,0,0.09950206425434155,0.357696734059098,0,0.17497379670329674,0,0
-6.7059754216664045,8.143209876543208,13,6.818087000409735,0,3.1815070643642076,10.1769,0,3.8184762200774043,2.286602254761701,0.79278893165662,0.20158241323906492,8.129381135000001,6.6016799154015,0,0,0,0,0,0,1.669960874635259,5.450898796098379,0,2.454388891777865,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.38615179760319573,0,0.19693681318681322,0.884,0,0.14911321079217943,0.057580334393784335,0.03878410838817777,0.007638018708259681,0.781456,0.690807104,0,0,0,0,0,0,0.07604750442633267,0.341358189081225,0,0.1740921428571429,0,0
-8.074901092238592,10.42716049382716,13,6.525226452333918,0,3.1560753532182106,10.1769,0,3.5065316652850695,2.03111867425242,0.7821252794308462,0.19822480638803816,8.129381135000001,6.6016799154015,0,0,0,0,0,0,1.5950174057491897,5.1920100715993565,0,2.431907259124804,0,0,78,39.72126397930945,0,21.772723704866564,55.28975,0,21.966968495005805,13.085045951744739,6.294008099990389,1.8841046858284187,41.0204468725,31.618361662997376,0,0,0,0,0,0,10.87349643474461,29.24102248549378,0,14.961807884811618,0,0,0.6790123456790124,0,0.2223685243328101,0.884,0,0.46105776558451456,0.31306391490306545,0.04944776061395156,0.010995625559286456,0.781456,0.690807104,0,0,0,0,0,0,0.1509909733124019,0.600246913580247,0,0.19657377551020414,0,0
-5.186036080740769,4.738271604938271,14,7.722816226027241,0,3.5173645996860285,11.42235,0,4.564655247801878,2.867144113437851,0.9017915022810087,0.23584278405492293,9.4115974875,7.823764902132375,0,0,0,0,0,0,1.9573881488161244,6.368142764239282,0,2.850699035027473,0,0,77,38.81787382682104,0,21.31002551020408,54.3578,0,21.22182184515634,12.505101038705124,6.1189577860379005,1.823540141731749,40.19421627,30.9014030026415,0,0,0,0,0,0,10.537522973663446,28.445601047121635,0,14.554874836342231,0,0,0.38481272447408926,0,0.3237774725274725,0.5704999999999999,0,0.14808083291717133,0.0569833887572491,0.10483185171627822,0.03394219198907134,0.3254702499999999,0.1856807776249999,0,0,0,0,0,0,0.12459369132663128,0.21953565931246788,0,0.18471504807692304,0,0
